discount_id,product_id,discount_code,discount_percent,start_date,end_date
28403,4617,PROMO128402,5,2025-12-15,2026-01-29
28404,19443,PROMO128403,15,2024-06-19,2024-07-20
28405,16555,PROMO128404,5,2024-07-25,2024-08-05
28406,2028,PROMO128405,25,2025-04-05,2025-05-05
28407,2471,PROMO128406,15,2023-03-13,2023-03-29
28408,15577,PROMO128407,20,2025-05-12,2025-07-01
28409,1795,PROMO128408,10,2025-10-21,2025-12-20
28410,3759,PROMO128409,10,2024-04-09,2024-05-21
28411,16902,PROMO128410,20,2023-10-12,2023-10-28
28412,711,PROMO128411,25,2023-01-27,2023-03-11
28413,632,PROMO128412,20,2025-12-08,2026-01-18
28414,9075,PROMO128413,30,2023-11-20,2023-12-10
28415,1625,PROMO128414,10,2023-06-08,2023-07-16
28416,4759,PROMO128415,20,2023-11-17,2023-11-26
28417,11599,PROMO128416,30,2023-09-12,2023-11-07
28418,1357,PROMO128417,25,2024-10-04,2024-10-30
28419,18461,PROMO128418,10,2024-11-05,2024-12-20
28420,8764,PROMO128419,40,2024-12-23,2025-02-01
28421,14832,PROMO128420,25,2024-06-14,2024-08-03
28422,6922,PROMO128421,30,2025-11-05,2025-11-20
28423,3774,PROMO128422,15,2023-05-07,2023-05-18
28424,6830,PROMO128423,10,2025-11-15,2025-12-16
28425,16147,PROMO128424,10,2025-04-20,2025-05-06
28426,12458,PROMO128425,30,2023-06-30,2023-08-19
28427,6625,PROMO128426,25,2023-12-13,2024-02-09
28428,4342,PROMO128427,10,2023-06-28,2023-07-18
28429,16600,PROMO128428,20,2025-10-28,2025-11-08
28430,12881,PROMO128429,20,2024-03-15,2024-04-21
28431,18322,PROMO128430,20,2025-08-31,2025-09-18
28432,9795,PROMO128431,10,2025-05-21,2025-06-12
28433,10778,PROMO128432,15,2025-12-07,2026-01-31
28434,2539,PROMO128433,15,2024-04-23,2024-05-13
28435,4577,PROMO128434,10,2023-07-13,2023-08-08
28436,403,PROMO128435,10,2024-05-12,2024-06-20
28437,8880,PROMO128436,10,2024-04-11,2024-04-28
28438,15240,PROMO128437,25,2024-12-10,2025-01-30
28439,6015,PROMO128438,15,2024-07-30,2024-09-11
28440,16445,PROMO128439,15,2025-11-03,2025-12-06
28441,13771,PROMO128440,40,2024-05-16,2024-06-21
28442,17342,PROMO128441,5,2024-03-20,2024-05-11
28443,3290,PROMO128442,20,2025-06-17,2025-07-12
28444,17263,PROMO128443,30,2024-11-25,2024-12-23
28445,12088,PROMO128444,5,2025-09-09,2025-11-06
28446,12322,PROMO128445,20,2023-11-17,2024-01-15
28447,12337,PROMO128446,25,2023-04-12,2023-04-28
28448,2389,PROMO128447,40,2023-01-17,2023-03-14
28449,6431,PROMO128448,5,2023-03-21,2023-04-26
28450,13998,PROMO128449,25,2023-04-16,2023-05-08
28451,6938,PROMO128450,20,2023-01-11,2023-01-20
28452,10960,PROMO128451,30,2023-08-02,2023-08-11
28453,4496,PROMO128452,20,2025-10-12,2025-10-25
28454,8517,PROMO128453,5,2023-12-07,2023-12-29
28455,11182,PROMO128454,25,2025-02-06,2025-03-12
28456,7257,PROMO128455,5,2023-11-03,2023-12-27
28457,10842,PROMO128456,5,2024-12-07,2024-12-20
28458,2701,PROMO128457,5,2024-09-11,2024-10-23
28459,5588,PROMO128458,15,2024-03-15,2024-04-14
28460,19338,PROMO128459,10,2025-05-23,2025-07-21
28461,14184,PROMO128460,15,2024-12-07,2025-01-02
28462,14262,PROMO128461,30,2024-01-22,2024-03-01
28463,10683,PROMO128462,25,2024-01-24,2024-02-29
28464,19346,PROMO128463,20,2023-08-29,2023-10-09
28465,19805,PROMO128464,15,2023-09-24,2023-10-22
28466,18209,PROMO128465,30,2025-04-17,2025-05-19
28467,13012,PROMO128466,15,2024-12-07,2025-01-11
28468,19492,PROMO128467,20,2025-03-13,2025-04-11
28469,17374,PROMO128468,20,2023-05-29,2023-07-04
28470,12203,PROMO128469,30,2025-04-02,2025-04-20
28471,4883,PROMO128470,25,2023-03-23,2023-04-27
28472,17459,PROMO128471,25,2024-05-31,2024-06-10
28473,8668,PROMO128472,5,2025-12-06,2026-01-18
28474,6155,PROMO128473,15,2025-04-29,2025-06-10
28475,19567,PROMO128474,10,2025-05-12,2025-07-02
28476,6764,PROMO128475,15,2024-09-01,2024-10-20
28477,3411,PROMO128476,5,2023-09-28,2023-11-26
28478,5589,PROMO128477,20,2023-10-21,2023-11-09
28479,5168,PROMO128478,10,2023-06-14,2023-06-26
28480,18444,PROMO128479,15,2024-04-03,2024-04-19
28481,4728,PROMO128480,10,2025-02-18,2025-03-29
28482,16610,PROMO128481,10,2025-09-24,2025-11-11
28483,18775,PROMO128482,15,2024-04-27,2024-05-06
28484,5879,PROMO128483,5,2024-05-15,2024-06-08
28485,1486,PROMO128484,20,2023-08-05,2023-08-13
28486,12585,PROMO128485,15,2024-12-10,2025-01-04
28487,10233,PROMO128486,25,2025-11-23,2025-12-23
28488,19640,PROMO128487,25,2024-04-20,2024-05-02
28489,14819,PROMO128488,40,2025-01-07,2025-02-15
28490,9458,PROMO128489,15,2023-10-11,2023-11-28
28491,13663,PROMO128490,30,2023-11-26,2023-12-12
28492,10301,PROMO128491,15,2023-04-19,2023-05-27
28493,5366,PROMO128492,30,2025-11-19,2025-12-11
28494,7726,PROMO128493,25,2025-11-17,2025-12-11
28495,3525,PROMO128494,30,2023-11-22,2024-01-09
28496,13339,PROMO128495,20,2025-06-15,2025-08-14
28497,9724,PROMO128496,40,2024-10-20,2024-11-15
28498,3091,PROMO128497,10,2024-12-26,2025-01-03
28499,1557,PROMO128498,25,2025-08-08,2025-09-23
28500,12235,PROMO128499,20,2023-05-28,2023-07-19
28501,11783,PROMO128500,20,2025-05-27,2025-06-10
28502,17333,PROMO128501,25,2023-05-10,2023-06-27
28503,14035,PROMO128502,10,2025-06-23,2025-07-25
28504,6648,PROMO128503,10,2024-11-08,2025-01-03
28505,3411,PROMO128504,15,2025-08-19,2025-09-16
28506,13721,PROMO128505,30,2024-09-07,2024-11-06
28507,9951,PROMO128506,20,2024-03-12,2024-04-09
28508,17714,PROMO128507,10,2024-09-25,2024-11-04
28509,6727,PROMO128508,25,2025-06-29,2025-07-20
28510,5680,PROMO128509,15,2023-09-14,2023-09-30
28511,7211,PROMO128510,5,2023-02-12,2023-03-17
28512,11922,PROMO128511,10,2024-03-18,2024-04-24
28513,13853,PROMO128512,20,2025-06-20,2025-07-27
28514,10476,PROMO128513,30,2025-04-20,2025-05-28
28515,11177,PROMO128514,10,2025-11-23,2026-01-09
28516,14654,PROMO128515,5,2023-01-23,2023-03-07
28517,5288,PROMO128516,15,2023-04-17,2023-04-28
28518,15286,PROMO128517,10,2024-09-28,2024-10-19
28519,18306,PROMO128518,5,2025-10-10,2025-12-02
28520,720,PROMO128519,20,2025-11-22,2025-12-03
28521,8732,PROMO128520,5,2024-07-22,2024-08-25
28522,12432,PROMO128521,30,2023-01-05,2023-02-22
28523,8325,PROMO128522,15,2023-12-31,2024-01-09
28524,14637,PROMO128523,30,2025-08-20,2025-09-16
28525,17855,PROMO128524,15,2023-07-15,2023-08-12
28526,7340,PROMO128525,5,2025-07-08,2025-08-30
28527,15722,PROMO128526,25,2023-01-04,2023-02-23
28528,4443,PROMO128527,20,2023-11-09,2023-12-11
28529,16856,PROMO128528,15,2023-06-28,2023-08-12
28530,7658,PROMO128529,5,2025-06-11,2025-08-02
28531,6457,PROMO128530,15,2023-05-31,2023-06-21
28532,11155,PROMO128531,20,2025-03-23,2025-05-18
28533,3684,PROMO128532,5,2023-11-17,2023-12-06
28534,7588,PROMO128533,40,2023-06-07,2023-06-28
28535,9836,PROMO128534,5,2025-01-04,2025-02-08
28536,13258,PROMO128535,5,2025-04-24,2025-05-07
28537,14689,PROMO128536,15,2023-02-19,2023-04-18
28538,15483,PROMO128537,15,2023-03-07,2023-03-25
28539,17720,PROMO128538,20,2024-02-02,2024-03-18
28540,19596,PROMO128539,15,2024-07-21,2024-08-29
28541,7988,PROMO128540,10,2023-07-09,2023-07-27
28542,14223,PROMO128541,15,2023-12-05,2024-01-21
28543,2159,PROMO128542,10,2025-07-19,2025-09-11
28544,10504,PROMO128543,20,2024-10-30,2024-11-21
28545,13349,PROMO128544,25,2023-05-30,2023-06-19
28546,17016,PROMO128545,10,2024-11-18,2024-12-05
28547,8712,PROMO128546,15,2024-02-17,2024-02-26
28548,15964,PROMO128547,20,2025-09-07,2025-09-29
28549,12657,PROMO128548,20,2023-12-02,2024-01-17
28550,9528,PROMO128549,20,2023-09-02,2023-09-12
28551,12249,PROMO128550,20,2024-02-25,2024-04-13
28552,4514,PROMO128551,25,2024-09-08,2024-09-27
28553,18766,PROMO128552,30,2025-06-23,2025-07-10
28554,1219,PROMO128553,20,2024-11-27,2024-12-16
28555,18125,PROMO128554,15,2025-11-22,2026-01-12
28556,18269,PROMO128555,20,2025-09-19,2025-10-05
28557,13161,PROMO128556,5,2023-07-04,2023-07-22
28558,16449,PROMO128557,10,2025-01-28,2025-02-19
28559,3043,PROMO128558,20,2023-11-20,2024-01-04
28560,17461,PROMO128559,5,2025-08-06,2025-09-14
28561,16318,PROMO128560,30,2025-05-20,2025-05-28
28562,13129,PROMO128561,25,2023-12-10,2023-12-18
28563,15343,PROMO128562,10,2023-07-27,2023-08-27
28564,19799,PROMO128563,15,2023-02-25,2023-04-03
28565,6666,PROMO128564,10,2024-08-10,2024-10-08
28566,17029,PROMO128565,25,2023-03-26,2023-05-01
28567,15204,PROMO128566,10,2024-09-03,2024-09-22
28568,7900,PROMO128567,30,2024-06-11,2024-07-18
28569,14567,PROMO128568,25,2025-08-25,2025-09-30
28570,12358,PROMO128569,5,2023-09-28,2023-10-13
28571,12668,PROMO128570,40,2023-05-27,2023-07-09
28572,18097,PROMO128571,25,2025-02-04,2025-02-11
28573,3985,PROMO128572,30,2025-08-09,2025-09-01
28574,7300,PROMO128573,20,2025-08-30,2025-09-23
28575,15167,PROMO128574,10,2023-03-13,2023-03-21
28576,11521,PROMO128575,10,2025-04-16,2025-05-13
28577,3514,PROMO128576,10,2025-02-13,2025-02-20
28578,250,PROMO128577,25,2025-07-19,2025-08-22
28579,4177,PROMO128578,30,2023-01-28,2023-02-16
28580,15183,PROMO128579,10,2024-08-22,2024-09-02
28581,10940,PROMO128580,10,2023-05-10,2023-05-25
28582,10394,PROMO128581,20,2025-04-10,2025-05-17
28583,13172,PROMO128582,20,2025-05-04,2025-06-15
28584,8853,PROMO128583,5,2024-04-06,2024-05-08
28585,307,PROMO128584,15,2025-01-08,2025-01-17
28586,3305,PROMO128585,5,2025-03-06,2025-03-29
28587,8500,PROMO128586,30,2024-09-04,2024-10-14
28588,1423,PROMO128587,15,2024-01-30,2024-02-26
28589,15784,PROMO128588,40,2024-07-07,2024-07-15
28590,5244,PROMO128589,10,2024-04-19,2024-05-10
28591,1221,PROMO128590,15,2023-04-02,2023-06-01
28592,3967,PROMO128591,10,2025-07-31,2025-08-21
28593,1830,PROMO128592,20,2025-03-16,2025-05-03
28594,4601,PROMO128593,20,2024-11-11,2024-12-02
28595,18380,PROMO128594,20,2023-10-21,2023-11-20
28596,7761,PROMO128595,15,2024-03-15,2024-04-22
28597,8077,PROMO128596,40,2025-11-10,2025-12-09
28598,14003,PROMO128597,40,2024-05-25,2024-07-06
28599,15532,PROMO128598,20,2023-07-29,2023-08-11
28600,4586,PROMO128599,10,2023-10-14,2023-10-22
28601,19245,PROMO128600,10,2025-06-04,2025-06-29
28602,5263,PROMO128601,20,2024-05-26,2024-07-08
28603,11893,PROMO128602,20,2023-12-07,2024-01-30
28604,3059,PROMO128603,40,2023-11-19,2024-01-14
28605,8407,PROMO128604,40,2023-01-31,2023-03-03
28606,19807,PROMO128605,15,2024-07-06,2024-08-20
28607,11166,PROMO128606,20,2025-04-02,2025-05-29
28608,17790,PROMO128607,25,2024-05-17,2024-06-28
28609,11875,PROMO128608,25,2023-11-16,2024-01-09
28610,4879,PROMO128609,10,2024-09-01,2024-10-26
28611,5694,PROMO128610,15,2024-02-13,2024-03-19
28612,3864,PROMO128611,10,2024-03-06,2024-04-30
28613,6113,PROMO128612,25,2025-11-09,2025-12-13
28614,11834,PROMO128613,20,2024-11-06,2024-11-23
28615,19028,PROMO128614,15,2025-12-02,2026-01-19
28616,5752,PROMO128615,5,2023-07-11,2023-07-18
28617,8473,PROMO128616,15,2023-10-14,2023-11-25
28618,5014,PROMO128617,25,2025-05-07,2025-05-19
28619,11376,PROMO128618,5,2024-07-05,2024-07-27
28620,8270,PROMO128619,15,2023-08-19,2023-09-09
28621,10056,PROMO128620,20,2023-12-26,2024-02-24
28622,8635,PROMO128621,10,2023-06-30,2023-07-28
28623,17762,PROMO128622,40,2025-02-02,2025-03-12
28624,14807,PROMO128623,10,2023-02-09,2023-03-09
28625,18897,PROMO128624,10,2023-03-06,2023-04-29
28626,7034,PROMO128625,15,2025-09-11,2025-09-27
28627,7282,PROMO128626,20,2024-04-14,2024-05-12
28628,5660,PROMO128627,10,2025-12-09,2026-01-02
28629,8502,PROMO128628,20,2025-06-03,2025-07-30
28630,2899,PROMO128629,20,2023-02-11,2023-04-12
28631,18429,PROMO128630,20,2023-02-13,2023-04-13
28632,7448,PROMO128631,10,2023-11-18,2023-11-30
28633,5895,PROMO128632,30,2025-05-10,2025-05-17
28634,14599,PROMO128633,15,2024-12-12,2024-12-28
28635,8811,PROMO128634,10,2024-07-12,2024-07-27
28636,19039,PROMO128635,25,2024-06-22,2024-07-03
28637,16754,PROMO128636,20,2023-07-01,2023-08-15
28638,19769,PROMO128637,15,2023-02-16,2023-04-11
28639,10707,PROMO128638,15,2025-03-10,2025-03-18
28640,4443,PROMO128639,20,2024-11-02,2024-11-23
28641,13014,PROMO128640,5,2024-01-10,2024-01-19
28642,12949,PROMO128641,15,2023-02-01,2023-03-17
28643,17099,PROMO128642,15,2023-03-22,2023-05-16
28644,10382,PROMO128643,5,2024-01-28,2024-02-26
28645,13360,PROMO128644,20,2025-05-07,2025-05-19
28646,7433,PROMO128645,30,2024-12-16,2025-01-11
28647,6694,PROMO128646,10,2024-01-01,2024-01-10
28648,1760,PROMO128647,10,2024-04-17,2024-05-09
28649,18868,PROMO128648,15,2023-07-16,2023-08-26
28650,19419,PROMO128649,20,2024-08-20,2024-09-19
28651,16187,PROMO128650,25,2023-03-29,2023-05-03
28652,13350,PROMO128651,10,2024-03-26,2024-05-24
28653,6030,PROMO128652,20,2025-05-17,2025-07-11
28654,8195,PROMO128653,10,2023-04-16,2023-05-20
28655,19645,PROMO128654,10,2023-07-11,2023-08-10
28656,5792,PROMO128655,15,2024-12-30,2025-01-18
28657,5405,PROMO128656,10,2024-07-19,2024-09-05
28658,7794,PROMO128657,20,2023-07-20,2023-09-16
28659,2212,PROMO128658,5,2024-12-12,2025-02-07
28660,1968,PROMO128659,10,2023-07-02,2023-07-31
28661,16136,PROMO128660,10,2024-04-08,2024-04-29
28662,13661,PROMO128661,40,2023-01-22,2023-02-04
28663,16971,PROMO128662,20,2023-06-20,2023-07-06
28664,6752,PROMO128663,15,2023-04-22,2023-06-10
28665,18922,PROMO128664,10,2024-10-04,2024-12-01
28666,10199,PROMO128665,5,2024-12-14,2025-01-08
28667,4558,PROMO128666,15,2024-10-23,2024-12-22
28668,1775,PROMO128667,30,2023-10-22,2023-12-20
28669,4231,PROMO128668,25,2025-11-02,2025-12-19
28670,16414,PROMO128669,30,2023-09-22,2023-11-09
28671,16337,PROMO128670,20,2023-07-24,2023-08-16
28672,15065,PROMO128671,20,2023-08-06,2023-09-03
28673,191,PROMO128672,10,2023-05-02,2023-06-07
28674,3910,PROMO128673,25,2024-04-28,2024-06-05
28675,856,PROMO128674,25,2025-12-20,2026-01-31
28676,6247,PROMO128675,30,2025-01-13,2025-02-16
28677,8461,PROMO128676,20,2024-03-20,2024-03-29
28678,3041,PROMO128677,10,2024-01-25,2024-03-20
28679,17943,PROMO128678,30,2024-06-05,2024-07-29
28680,11621,PROMO128679,25,2023-11-08,2023-11-27
28681,9092,PROMO128680,15,2023-04-04,2023-05-29
28682,114,PROMO128681,15,2025-02-24,2025-04-07
28683,2594,PROMO128682,20,2023-01-26,2023-02-21
28684,12487,PROMO128683,5,2023-01-30,2023-03-14
28685,19848,PROMO128684,20,2024-01-08,2024-01-31
28686,17653,PROMO128685,5,2024-10-01,2024-11-04
28687,13494,PROMO128686,20,2025-09-06,2025-10-04
28688,67,PROMO128687,5,2025-06-29,2025-08-27
28689,6053,PROMO128688,10,2024-03-26,2024-05-21
28690,1714,PROMO128689,40,2023-08-08,2023-08-17
28691,1207,PROMO128690,10,2023-08-25,2023-09-22
28692,3388,PROMO128691,15,2024-12-20,2025-01-09
28693,16288,PROMO128692,15,2024-02-10,2024-04-01
28694,17964,PROMO128693,20,2023-06-30,2023-07-15
28695,3947,PROMO128694,25,2023-12-20,2024-01-28
28696,16985,PROMO128695,20,2024-06-29,2024-08-16
28697,7433,PROMO128696,5,2023-03-08,2023-04-10
28698,3962,PROMO128697,15,2023-07-10,2023-07-20
28699,13133,PROMO128698,30,2025-12-18,2026-01-06
28700,8382,PROMO128699,25,2024-06-08,2024-06-22
28701,5487,PROMO128700,40,2025-06-14,2025-06-27
28702,2543,PROMO128701,15,2023-01-01,2023-02-02
28703,11931,PROMO128702,25,2023-11-14,2024-01-03
28704,6329,PROMO128703,10,2024-02-20,2024-04-17
28705,1245,PROMO128704,10,2025-04-25,2025-06-11
28706,7461,PROMO128705,20,2023-12-26,2024-02-04
28707,5298,PROMO128706,5,2024-04-11,2024-04-20
28708,19998,PROMO128707,10,2024-09-25,2024-10-31
28709,15461,PROMO128708,10,2025-06-30,2025-08-13
28710,4043,PROMO128709,15,2024-08-22,2024-10-07
28711,6068,PROMO128710,5,2024-11-04,2024-12-07
28712,8524,PROMO128711,30,2025-07-01,2025-07-17
28713,19796,PROMO128712,15,2024-08-28,2024-10-15
28714,12017,PROMO128713,5,2024-03-20,2024-04-16
28715,11364,PROMO128714,20,2025-09-26,2025-11-09
28716,10746,PROMO128715,25,2025-08-11,2025-09-29
28717,1962,PROMO128716,15,2025-02-07,2025-02-27
28718,2159,PROMO128717,10,2023-07-20,2023-08-26
28719,11969,PROMO128718,5,2025-09-25,2025-10-10
28720,3486,PROMO128719,10,2025-12-14,2025-12-27
28721,13437,PROMO128720,10,2024-03-29,2024-05-28
28722,14898,PROMO128721,20,2025-10-10,2025-10-27
28723,18970,PROMO128722,20,2025-09-04,2025-09-13
28724,10639,PROMO128723,15,2024-12-29,2025-02-12
28725,6181,PROMO128724,15,2023-09-28,2023-10-06
28726,2486,PROMO128725,25,2025-05-23,2025-06-24
28727,3826,PROMO128726,25,2025-02-08,2025-03-17
28728,4532,PROMO128727,10,2024-03-21,2024-04-17
28729,16334,PROMO128728,10,2025-06-20,2025-08-04
28730,5803,PROMO128729,25,2023-09-24,2023-11-15
28731,14457,PROMO128730,10,2024-11-30,2025-01-29
28732,10512,PROMO128731,30,2024-09-23,2024-10-03
28733,3521,PROMO128732,30,2025-07-29,2025-08-08
28734,19888,PROMO128733,30,2024-07-14,2024-08-29
28735,10633,PROMO128734,10,2023-10-12,2023-11-19
28736,12049,PROMO128735,20,2025-01-29,2025-03-12
28737,7197,PROMO128736,10,2023-07-01,2023-08-26
28738,14824,PROMO128737,5,2025-07-08,2025-07-21
28739,7201,PROMO128738,10,2023-12-28,2024-02-10
28740,10452,PROMO128739,10,2023-03-21,2023-05-14
28741,1988,PROMO128740,15,2023-10-06,2023-11-17
28742,9834,PROMO128741,15,2025-12-30,2026-01-19
28743,3094,PROMO128742,25,2025-02-01,2025-02-15
28744,891,PROMO128743,10,2023-08-29,2023-10-28
28745,12197,PROMO128744,20,2023-11-30,2024-01-04
28746,17111,PROMO128745,5,2025-07-03,2025-08-03
28747,9731,PROMO128746,20,2024-12-05,2025-01-17
28748,4716,PROMO128747,10,2023-01-12,2023-01-28
28749,4415,PROMO128748,25,2025-10-14,2025-12-02
28750,17961,PROMO128749,10,2024-01-17,2024-02-01
28751,462,PROMO128750,10,2024-11-28,2024-12-08
28752,9829,PROMO128751,5,2025-05-02,2025-06-09
28753,2562,PROMO128752,5,2023-07-29,2023-08-21
28754,732,PROMO128753,10,2024-08-15,2024-09-05
28755,13996,PROMO128754,30,2023-05-08,2023-05-24
28756,17497,PROMO128755,40,2025-11-04,2026-01-01
28757,10568,PROMO128756,15,2025-04-15,2025-05-05
28758,8105,PROMO128757,20,2025-07-17,2025-08-19
28759,189,PROMO128758,5,2024-08-27,2024-09-19
28760,311,PROMO128759,15,2025-08-03,2025-08-12
28761,5917,PROMO128760,30,2024-10-15,2024-11-30
28762,4634,PROMO128761,30,2023-02-15,2023-03-27
28763,19393,PROMO128762,20,2025-01-12,2025-03-07
28764,13767,PROMO128763,25,2023-10-01,2023-11-17
28765,19842,PROMO128764,30,2024-08-08,2024-08-31
28766,7662,PROMO128765,15,2025-07-12,2025-08-13
28767,5239,PROMO128766,10,2024-09-04,2024-10-14
28768,3118,PROMO128767,15,2023-04-29,2023-05-18
28769,4777,PROMO128768,5,2025-06-29,2025-08-11
28770,2581,PROMO128769,10,2023-02-26,2023-03-09
28771,19666,PROMO128770,5,2023-06-15,2023-08-09
28772,19825,PROMO128771,40,2024-11-02,2024-11-17
28773,6753,PROMO128772,25,2025-05-27,2025-06-03
28774,12560,PROMO128773,15,2024-02-04,2024-02-27
28775,11811,PROMO128774,40,2025-05-08,2025-06-13
28776,11799,PROMO128775,5,2024-08-21,2024-09-20
28777,908,PROMO128776,20,2023-03-27,2023-04-16
28778,3315,PROMO128777,25,2023-10-29,2023-11-27
28779,13249,PROMO128778,25,2023-01-28,2023-02-26
28780,17996,PROMO128779,30,2023-11-13,2023-12-08
28781,13313,PROMO128780,5,2023-03-13,2023-04-01
28782,445,PROMO128781,20,2025-11-19,2025-12-05
28783,13402,PROMO128782,20,2025-06-28,2025-07-09
28784,18236,PROMO128783,15,2025-05-06,2025-06-14
28785,3680,PROMO128784,30,2023-01-11,2023-03-02
28786,18496,PROMO128785,10,2024-07-26,2024-08-17
28787,19531,PROMO128786,30,2025-11-30,2025-12-16
28788,8048,PROMO128787,15,2023-09-13,2023-09-25
28789,5360,PROMO128788,30,2025-12-04,2026-01-03
28790,14246,PROMO128789,25,2025-01-20,2025-03-17
28791,6268,PROMO128790,5,2025-07-16,2025-08-12
28792,6716,PROMO128791,10,2024-05-30,2024-07-15
28793,16595,PROMO128792,15,2025-10-24,2025-12-02
28794,18590,PROMO128793,20,2025-08-14,2025-09-24
28795,6558,PROMO128794,40,2023-09-21,2023-11-13
28796,10326,PROMO128795,30,2024-03-30,2024-04-10
28797,10290,PROMO128796,15,2024-03-10,2024-04-10
28798,13901,PROMO128797,10,2025-09-28,2025-11-21
28799,6118,PROMO128798,10,2023-08-14,2023-09-10
28800,8211,PROMO128799,40,2023-12-24,2024-01-04
28801,12735,PROMO128800,5,2023-10-11,2023-12-02
28802,6142,PROMO128801,15,2024-10-28,2024-11-04
28803,15192,PROMO128802,15,2024-10-08,2024-11-30
28804,13644,PROMO128803,15,2024-06-11,2024-06-30
28805,373,PROMO128804,15,2023-08-24,2023-09-14
28806,8338,PROMO128805,25,2024-05-31,2024-06-14
28807,18903,PROMO128806,15,2024-04-16,2024-05-23
28808,1133,PROMO128807,20,2024-01-20,2024-02-14
28809,13735,PROMO128808,10,2025-08-31,2025-10-02
28810,10425,PROMO128809,20,2025-08-09,2025-10-05
28811,6760,PROMO128810,10,2023-09-18,2023-10-23
28812,14879,PROMO128811,30,2023-07-09,2023-08-28
28813,12305,PROMO128812,40,2025-12-08,2026-01-02
28814,9449,PROMO128813,40,2023-12-28,2024-02-12
28815,965,PROMO128814,15,2025-02-05,2025-02-23
28816,14846,PROMO128815,15,2025-11-20,2026-01-15
28817,2386,PROMO128816,40,2025-03-05,2025-03-22
28818,8088,PROMO128817,20,2025-12-30,2026-01-09
28819,6846,PROMO128818,25,2024-09-28,2024-11-19
28820,18475,PROMO128819,10,2025-03-28,2025-04-05
28821,5569,PROMO128820,10,2024-12-09,2025-01-16
28822,11650,PROMO128821,15,2023-06-22,2023-08-12
28823,6036,PROMO128822,25,2024-02-07,2024-03-07
28824,19817,PROMO128823,15,2023-02-07,2023-03-31
28825,10465,PROMO128824,40,2025-03-17,2025-05-12
28826,3765,PROMO128825,20,2024-02-13,2024-04-01
28827,8329,PROMO128826,20,2024-12-04,2024-12-26
28828,7947,PROMO128827,10,2025-05-26,2025-06-12
28829,8642,PROMO128828,30,2025-03-31,2025-04-22
28830,6748,PROMO128829,10,2024-04-02,2024-04-30
28831,3652,PROMO128830,10,2023-08-31,2023-09-26
28832,16773,PROMO128831,5,2024-05-22,2024-06-29
28833,4387,PROMO128832,10,2024-04-16,2024-05-28
28834,18708,PROMO128833,10,2025-09-11,2025-09-21
28835,6299,PROMO128834,25,2024-09-17,2024-10-14
28836,9262,PROMO128835,15,2023-07-01,2023-08-21
28837,13661,PROMO128836,20,2025-08-02,2025-08-24
28838,16008,PROMO128837,15,2023-05-01,2023-05-08
28839,12787,PROMO128838,25,2025-10-06,2025-11-22
28840,5750,PROMO128839,15,2024-01-03,2024-02-16
28841,6652,PROMO128840,25,2023-03-06,2023-04-23
28842,7259,PROMO128841,15,2023-03-04,2023-04-16
28843,19506,PROMO128842,15,2024-01-06,2024-02-11
28844,1709,PROMO128843,20,2024-07-26,2024-09-08
28845,19380,PROMO128844,10,2023-09-30,2023-11-04
28846,8205,PROMO128845,10,2024-12-31,2025-02-10
28847,6355,PROMO128846,25,2025-07-30,2025-09-25
28848,7859,PROMO128847,25,2023-02-11,2023-02-27
28849,48,PROMO128848,5,2024-02-20,2024-02-28
28850,9899,PROMO128849,5,2025-09-03,2025-09-28
28851,2961,PROMO128850,5,2025-09-26,2025-10-09
28852,12355,PROMO128851,10,2024-03-18,2024-04-02
28853,8063,PROMO128852,15,2024-09-02,2024-09-11
28854,3811,PROMO128853,5,2025-02-27,2025-04-27
28855,13130,PROMO128854,5,2023-09-16,2023-11-12
28856,4724,PROMO128855,10,2025-07-02,2025-08-02
28857,2429,PROMO128856,30,2025-01-11,2025-02-01
28858,18899,PROMO128857,20,2024-08-04,2024-08-27
28859,4059,PROMO128858,10,2024-03-29,2024-05-22
28860,14440,PROMO128859,15,2024-09-08,2024-10-13
28861,14468,PROMO128860,10,2024-11-10,2024-12-31
28862,234,PROMO128861,10,2025-08-10,2025-10-08
28863,5365,PROMO128862,40,2025-05-18,2025-06-12
28864,5250,PROMO128863,5,2023-09-17,2023-10-13
28865,12656,PROMO128864,25,2023-09-06,2023-10-24
28866,3060,PROMO128865,15,2023-06-10,2023-07-30
28867,471,PROMO128866,20,2025-07-21,2025-08-05
28868,12962,PROMO128867,25,2025-09-09,2025-10-20
28869,2733,PROMO128868,20,2025-08-02,2025-09-08
28870,5110,PROMO128869,20,2025-04-22,2025-05-20
28871,1072,PROMO128870,20,2024-09-10,2024-09-24
28872,10394,PROMO128871,10,2023-12-29,2024-02-04
28873,8173,PROMO128872,30,2025-09-11,2025-11-08
28874,19175,PROMO128873,15,2024-12-11,2025-02-05
28875,6243,PROMO128874,25,2025-01-13,2025-02-25
28876,5539,PROMO128875,15,2023-09-22,2023-11-19
28877,15284,PROMO128876,10,2024-12-03,2025-01-07
28878,2862,PROMO128877,20,2023-10-01,2023-11-24
28879,7063,PROMO128878,10,2023-07-01,2023-08-03
28880,1158,PROMO128879,20,2023-09-23,2023-11-05
28881,13642,PROMO128880,10,2023-09-20,2023-09-27
28882,7668,PROMO128881,10,2025-02-24,2025-04-02
28883,5213,PROMO128882,5,2024-05-02,2024-06-10
28884,5615,PROMO128883,20,2023-02-03,2023-02-14
