review_id,order_id,customer_id,rating,review_date,review_text
106229,32855,62588,4,2025-05-28,Good product
106230,102332,68125,5,2023-06-13,Average product
106231,416568,90905,4,2024-03-18,Good product
106232,345979,73990,5,2025-10-18,Good product
106233,387591,86574,5,2025-10-28,Good product
106234,70411,45112,5,2025-11-01,Good product
106235,341189,49546,5,2024-11-08,Good product
106236,345933,75397,5,2024-05-21,Good product
106237,327183,27429,5,2024-01-07,Good product
106238,326715,74443,5,2023-05-10,Good product
106239,177837,86996,5,2023-08-16,Good product
106240,165106,63608,2,2024-05-16,Good product
106241,124304,24574,5,2024-06-22,Good product
106242,492205,44458,4,2025-07-26,Good product
106243,120576,5662,5,2024-05-19,Good product
106244,482318,3222,5,2025-06-12,Needs improvement
106245,341120,15059,5,2024-11-24,Good product
106246,380713,35359,5,2024-02-09,Good product
106247,242246,24950,5,2023-11-07,Average product
106248,204577,19250,4,2023-11-29,Needs improvement
106249,312990,3443,2,2024-08-04,Needs improvement
106250,146211,21917,1,2025-09-28,Good product
106251,273672,70007,3,2025-03-07,Good product
106252,384938,34948,4,2024-01-19,Good product
106253,340623,70134,5,2024-04-08,Good product
106254,214263,80035,5,2024-09-04,Good product
106255,477314,61883,4,2024-01-18,Needs improvement
106256,395799,4877,5,2023-05-01,Needs improvement
106257,139039,75260,4,2024-08-31,Good product
106258,166215,98094,5,2024-04-21,Good product
106259,491550,36053,5,2025-02-11,Good product
106260,181657,40706,5,2023-07-02,Good product
106261,126810,58913,4,2023-02-03,Average product
106262,337354,51813,4,2025-12-09,Needs improvement
106263,471626,17921,5,2023-03-20,Good product
106264,201978,16828,5,2023-08-15,Good product
106265,188142,98627,1,2025-11-16,Good product
106266,480669,96980,5,2023-11-30,Good product
106267,485057,23225,4,2025-10-19,Good product
106268,199029,15689,5,2023-10-02,Good product
106269,436686,35669,3,2025-09-08,Average product
106270,347324,20242,5,2023-05-03,Good product
106271,136795,96178,4,2024-11-13,Good product
106272,428789,80266,5,2025-09-03,Good product
106273,143492,92804,5,2026-01-07,Needs improvement
106274,352859,69868,4,2025-12-09,Good product
106275,131567,17969,5,2024-12-12,Good product
106276,126877,33921,4,2023-10-31,Needs improvement
106277,220636,7877,5,2025-07-24,Good product
106278,321014,11639,5,2023-06-23,Good product
106279,446058,30174,5,2025-01-06,Good product
106280,358543,12580,1,2024-08-08,Good product
106281,206956,48418,5,2025-06-17,Good product
106282,60448,58022,5,2024-10-09,Good product
106283,130852,64881,5,2024-08-17,Needs improvement
106284,48795,30684,5,2024-01-02,Good product
106285,231651,19669,4,2023-11-10,Good product
106286,414752,59422,5,2025-05-30,Good product
106287,463658,28532,4,2024-12-23,Good product
106288,465245,21968,5,2024-03-24,Good product
106289,89019,64411,4,2024-09-13,Average product
106290,158985,42041,4,2024-01-20,Good product
106291,188713,48070,5,2024-10-23,Good product
106292,148759,83884,5,2023-02-03,Good product
106293,186844,54056,5,2025-01-19,Average product
106294,337287,41197,4,2023-08-25,Good product
106295,258214,9976,4,2023-01-27,Good product
106296,26676,91695,5,2023-10-25,Good product
106297,457559,51761,5,2024-06-02,Good product
106298,127886,12609,5,2023-03-27,Good product
106299,344563,55575,4,2025-11-08,Good product
106300,412,52462,3,2024-08-13,Good product
106301,233773,46079,4,2023-02-03,Good product
106302,405093,69291,5,2023-10-21,Good product
106303,445237,28449,5,2025-03-04,Good product
106304,103280,16026,3,2023-12-04,Good product
106305,42644,22275,4,2025-09-24,Good product
106306,109579,73524,2,2023-11-29,Good product
106307,209750,27389,5,2025-10-04,Good product
106308,268802,70971,4,2025-04-09,Good product
106309,331593,3547,5,2023-11-14,Good product
106310,68570,27083,5,2025-06-17,Good product
106311,493746,43492,5,2023-07-05,Good product
106312,26143,70343,3,2025-04-13,Good product
106313,28020,2807,1,2025-02-16,Average product
106314,132271,79748,4,2023-12-10,Good product
106315,469059,59148,5,2023-05-12,Good product
106316,390659,95484,5,2023-06-24,Needs improvement
106317,380475,39087,5,2023-09-28,Good product
106318,266229,96269,4,2025-12-21,Good product
106319,156085,42831,4,2025-01-04,Good product
106320,424382,60498,3,2024-01-08,Good product
106321,323058,70225,5,2024-04-12,Good product
106322,398311,82861,5,2023-11-12,Average product
106323,329453,44965,3,2025-11-11,Good product
106324,237447,77131,5,2024-03-05,Average product
106325,495180,48946,4,2024-11-08,Good product
106326,349301,76372,5,2023-11-19,Needs improvement
106327,385891,83915,3,2025-01-06,Good product
106328,79486,53423,4,2024-10-30,Good product
106329,12056,53636,5,2024-07-23,Good product
106330,449339,29051,4,2024-11-18,Good product
106331,215989,36896,4,2025-09-16,Good product
106332,478135,78003,5,2023-11-21,Good product
106333,388200,52032,5,2024-08-11,Good product
106334,30464,58330,5,2023-09-07,Good product
106335,409634,8451,4,2024-08-14,Good product
106336,484136,24327,5,2023-02-18,Good product
106337,20605,27405,4,2023-10-10,Good product
106338,147403,86298,5,2025-10-15,Needs improvement
106339,475950,21481,1,2023-07-10,Average product
106340,251863,85458,5,2023-04-18,Average product
106341,273014,63423,4,2023-05-07,Average product
106342,283341,61579,5,2025-04-09,Good product
106343,498175,34609,5,2024-08-03,Needs improvement
106344,281858,38643,2,2025-12-20,Average product
106345,231696,12597,4,2023-06-24,Good product
106346,119853,40922,5,2025-02-10,Good product
106347,498223,98802,5,2023-09-05,Good product
106348,337607,20917,5,2025-02-26,Good product
106349,491839,39140,4,2024-11-24,Good product
106350,245630,70535,5,2024-01-06,Good product
106351,206479,21883,5,2025-06-04,Good product
106352,64042,61368,3,2025-09-25,Good product
106353,165711,75518,1,2024-02-29,Good product
106354,93134,73215,5,2025-09-14,Good product
106355,41074,73722,4,2025-09-11,Good product
106356,459460,12695,4,2024-01-02,Good product
106357,310009,93559,4,2023-03-03,Good product
106358,64995,38034,3,2025-05-18,Average product
106359,225426,40732,4,2024-05-30,Good product
106360,344242,55360,3,2025-11-26,Needs improvement
106361,354890,37701,5,2024-07-19,Needs improvement
106362,363917,50389,5,2025-11-05,Good product
106363,256618,11617,4,2023-03-17,Good product
106364,273468,70997,5,2025-04-12,Good product
106365,144087,66040,5,2024-03-18,Good product
106366,227492,58486,4,2024-03-17,Good product
106367,333611,70517,5,2025-05-20,Good product
106368,486933,40269,5,2025-03-19,Needs improvement
106369,425580,65528,4,2023-03-18,Good product
106370,263915,575,3,2023-10-05,Good product
106371,38617,2311,4,2025-12-15,Good product
106372,417269,44498,3,2023-06-22,Good product
106373,335967,47184,4,2024-05-26,Good product
106374,240969,81795,5,2024-06-15,Average product
106375,258545,61182,4,2025-07-04,Good product
106376,49027,77102,5,2025-11-14,Good product
106377,300787,38482,4,2024-06-22,Good product
106378,84215,91451,5,2023-02-11,Good product
106379,428965,18491,5,2024-06-04,Good product
106380,233425,68392,5,2024-11-14,Good product
106381,12417,24859,3,2025-12-19,Good product
106382,228962,79619,5,2024-11-24,Good product
106383,37230,67901,5,2024-09-13,Good product
106384,75968,5848,4,2024-11-28,Average product
106385,34756,98242,4,2023-09-01,Good product
106386,10718,31379,1,2023-11-23,Good product
106387,446918,77779,4,2025-06-16,Average product
106388,144006,92473,4,2025-05-31,Good product
106389,65753,86427,5,2023-06-19,Good product
106390,73610,75150,5,2025-04-25,Good product
106391,299259,28892,5,2025-07-21,Good product
106392,476100,53978,4,2024-06-01,Good product
106393,366854,63346,2,2023-10-04,Good product
106394,67154,87361,5,2023-07-14,Good product
106395,2277,19254,4,2024-07-01,Needs improvement
106396,238814,51949,5,2025-11-17,Good product
106397,347779,58997,5,2024-08-16,Needs improvement
106398,464354,83595,4,2024-12-12,Good product
106399,100998,48458,3,2024-10-06,Good product
106400,449144,41333,4,2024-02-10,Good product
106401,367798,17684,5,2024-02-26,Good product
106402,472064,37302,4,2025-05-14,Good product
106403,249659,58743,5,2025-09-29,Good product
106404,120026,41902,5,2025-11-03,Good product
106405,344667,27035,1,2025-08-31,Good product
106406,402354,29103,4,2024-06-19,Good product
106407,110754,86304,2,2025-10-06,Good product
106408,250101,86869,4,2024-11-24,Good product
106409,354278,5168,5,2024-05-24,Good product
106410,302254,52940,5,2025-01-27,Good product
106411,97431,43680,4,2023-09-01,Good product
106412,304563,84045,5,2025-08-06,Good product
106413,420248,89913,3,2025-01-01,Good product
106414,123590,70666,4,2023-08-27,Needs improvement
106415,313395,26669,5,2023-06-24,Good product
106416,260723,98978,5,2023-09-10,Average product
106417,207446,51508,5,2026-01-05,Good product
106418,149229,89892,4,2025-03-02,Good product
106419,119766,21408,5,2023-03-03,Good product
106420,205814,47447,5,2024-04-17,Good product
106421,349457,87190,5,2024-08-03,Good product
106422,453904,49654,5,2025-12-06,Good product
106423,226185,59736,4,2023-05-09,Good product
106424,234730,48199,5,2025-12-23,Average product
106425,14412,94503,5,2025-12-04,Good product
106426,373796,61252,5,2023-11-03,Good product
106427,80777,41714,4,2025-11-02,Good product
106428,24940,98269,4,2024-05-16,Good product
106429,499736,47830,5,2025-11-18,Good product
106430,281274,36936,4,2025-07-05,Good product
106431,278248,11879,5,2024-07-22,Good product
106432,481950,70244,4,2024-08-28,Good product
106433,408462,49210,4,2024-03-15,Good product
106434,238404,97411,5,2024-06-02,Good product
106435,173557,26749,4,2024-11-29,Average product
106436,461141,47085,5,2023-07-04,Good product
106437,326618,54644,5,2023-11-07,Good product
106438,311581,20910,4,2024-11-23,Good product
106439,235168,29915,3,2025-11-02,Good product
106440,410873,35138,4,2025-11-27,Good product
106441,230999,20458,5,2025-02-18,Good product
106442,23964,7739,5,2024-11-18,Good product
106443,443399,37733,5,2025-11-29,Good product
106444,34473,40085,4,2024-09-30,Good product
106445,473936,80878,4,2023-03-17,Good product
106446,127386,87478,5,2023-02-14,Good product
106447,25617,44191,4,2024-10-15,Good product
106448,422814,30762,5,2023-03-17,Good product
106449,221652,88451,4,2023-05-06,Good product
106450,497601,74072,4,2023-03-04,Average product
106451,471765,44533,3,2024-07-17,Good product
106452,131209,67112,4,2025-04-06,Good product
106453,353630,80648,4,2024-07-12,Needs improvement
106454,151771,97868,5,2025-08-09,Good product
106455,425958,2229,5,2025-10-25,Average product
106456,466635,81333,4,2023-11-22,Good product
106457,316829,82972,4,2024-10-08,Good product
106458,311969,97259,5,2026-01-11,Average product
106459,158265,7402,5,2024-12-29,Needs improvement
106460,76330,20478,5,2025-11-10,Good product
106461,293402,40751,4,2025-09-04,Good product
106462,35332,27640,4,2024-10-05,Good product
106463,304120,79747,4,2023-05-10,Good product
106464,451843,48852,5,2024-12-16,Good product
106465,30586,42115,5,2025-10-14,Good product
106466,448040,4206,5,2023-08-22,Good product
106467,406483,68665,5,2025-11-06,Good product
106468,268509,43136,4,2024-03-04,Good product
106469,86276,31677,2,2024-04-23,Good product
106470,13555,96460,5,2023-11-06,Good product
106471,280059,56538,5,2023-12-28,Average product
106472,214900,52935,3,2025-11-10,Good product
106473,204165,12140,5,2023-03-27,Good product
106474,396461,50250,1,2023-07-19,Good product
106475,275431,1390,4,2025-07-08,Good product
106476,382894,59364,3,2023-08-12,Good product
106477,488099,30773,5,2025-09-03,Good product
106478,387147,8727,5,2025-01-09,Good product
106479,312215,74670,4,2024-09-12,Good product
106480,143589,96540,5,2024-11-20,Average product
106481,220711,43820,2,2025-06-06,Good product
106482,49768,54914,5,2025-01-01,Good product
106483,300876,65012,4,2025-04-28,Good product
106484,484065,29832,5,2023-07-29,Good product
106485,357855,70061,5,2023-09-05,Good product
106486,90443,23637,5,2025-08-16,Good product
106487,417309,97680,4,2023-12-25,Good product
106488,166714,82093,1,2025-09-14,Good product
106489,55083,91705,5,2025-10-06,Good product
106490,385433,42452,4,2024-06-01,Good product
106491,404940,95868,5,2024-10-16,Good product
106492,38815,74120,5,2025-09-16,Good product
106493,340491,32686,5,2023-06-08,Needs improvement
106494,80144,5005,3,2023-12-09,Good product
106495,453776,52515,5,2023-05-09,Good product
106496,33440,37150,1,2025-02-09,Good product
106497,77699,54128,1,2023-06-13,Good product
106498,210094,58698,5,2024-12-17,Good product
106499,275112,34856,5,2023-09-12,Good product
106500,162282,97553,3,2025-06-22,Good product
106501,394051,80270,4,2026-01-01,Good product
106502,390717,73511,4,2023-12-06,Good product
106503,443577,38447,5,2024-04-06,Needs improvement
106504,302582,36837,5,2024-11-06,Needs improvement
106505,412800,84606,2,2023-06-13,Good product
106506,112340,18665,3,2023-09-30,Good product
106507,116284,37853,4,2023-09-05,Good product
106508,486872,73484,5,2025-02-22,Good product
106509,354301,63761,4,2023-12-30,Good product
106510,80045,35799,4,2025-07-31,Good product
106511,198697,5534,5,2024-08-17,Good product
106512,97768,97694,3,2025-07-20,Good product
106513,239999,56673,5,2024-04-23,Good product
106514,53962,42387,5,2024-09-14,Good product
106515,328918,55812,5,2025-11-30,Good product
106516,82719,71870,5,2024-10-24,Good product
106517,461315,59391,4,2024-03-04,Good product
106518,14595,82559,5,2025-11-26,Good product
106519,375445,64940,4,2023-07-21,Needs improvement
106520,339694,16647,4,2024-02-28,Needs improvement
106521,207504,83411,4,2024-03-04,Good product
106522,476142,99315,5,2025-07-27,Good product
106523,461616,9015,5,2024-06-05,Good product
106524,64073,93014,4,2023-03-18,Good product
106525,450894,45573,4,2024-11-23,Good product
106526,349086,25073,3,2024-06-09,Needs improvement
106527,159914,52870,5,2025-11-02,Good product
106528,81441,64735,5,2023-01-05,Good product
106529,312521,51361,5,2023-09-21,Good product
106530,420328,19419,4,2023-10-23,Good product
106531,221624,46152,5,2024-10-24,Good product
106532,356967,83504,5,2024-12-08,Good product
106533,400554,91998,5,2025-11-21,Good product
106534,45765,95484,5,2025-09-25,Good product
106535,50990,61857,5,2024-10-19,Good product
106536,342651,82607,3,2025-01-14,Needs improvement
106537,245297,38657,5,2023-10-06,Good product
106538,49450,68016,2,2025-01-22,Good product
106539,417284,53011,5,2023-12-06,Needs improvement
106540,316653,33528,5,2025-06-25,Average product
106541,459428,35351,4,2023-08-28,Good product
106542,359270,34732,4,2025-10-18,Good product
106543,119872,29597,5,2025-07-25,Average product
106544,356456,14245,3,2025-12-20,Good product
106545,366288,14399,4,2023-01-26,Good product
106546,98386,85109,3,2025-12-04,Good product
106547,235397,71865,5,2024-11-13,Good product
106548,468925,99393,4,2023-03-18,Good product
106549,606,84657,4,2023-11-09,Good product
106550,44371,58990,5,2023-04-03,Good product
106551,260853,75928,5,2024-02-07,Good product
106552,17095,79585,2,2025-02-25,Good product
106553,223918,2207,2,2025-04-05,Good product
106554,279015,8070,4,2023-09-14,Good product
106555,35741,28881,5,2023-12-10,Good product
106556,447173,27443,1,2024-02-20,Good product
106557,210042,41824,4,2025-11-12,Average product
106558,341160,62800,3,2023-09-07,Average product
106559,182412,67121,5,2025-08-22,Average product
106560,476303,27648,4,2024-03-10,Good product
106561,177785,16184,5,2024-09-18,Good product
106562,52729,2457,4,2023-06-03,Good product
106563,133522,50822,5,2024-11-18,Good product
106564,35656,87160,5,2023-06-26,Average product
106565,295516,69233,4,2024-02-25,Good product
106566,473901,81303,4,2024-04-27,Good product
106567,461740,83991,4,2024-12-08,Good product
106568,131746,53062,5,2023-10-07,Good product
106569,243807,70742,4,2023-12-04,Good product
106570,499834,3323,5,2025-09-26,Needs improvement
106571,137284,75246,5,2025-02-04,Good product
106572,461031,82565,1,2024-01-20,Good product
106573,414668,12305,3,2025-03-21,Good product
106574,115288,65853,5,2023-02-02,Good product
106575,51977,10411,5,2024-06-25,Good product
106576,258789,66190,4,2024-03-16,Good product
106577,163657,25633,4,2023-11-02,Average product
106578,251125,52318,4,2024-08-23,Needs improvement
106579,49766,74115,4,2024-12-23,Needs improvement
106580,172946,64775,1,2024-06-24,Needs improvement
106581,374872,19982,2,2024-09-24,Good product
106582,4059,34160,4,2024-11-05,Needs improvement
106583,162355,24949,5,2024-05-24,Good product
106584,23222,62002,5,2024-06-16,Good product
106585,267327,75566,3,2023-07-03,Good product
106586,325855,34372,5,2024-09-30,Needs improvement
106587,332688,72755,5,2025-03-12,Good product
106588,312712,93444,1,2025-12-16,Good product
106589,417690,6196,4,2025-09-16,Average product
106590,444042,74651,2,2025-06-07,Good product
106591,309425,48311,5,2024-12-24,Needs improvement
106592,374296,76077,5,2023-01-19,Average product
106593,452200,53337,5,2024-08-24,Good product
106594,406332,2790,5,2025-05-09,Good product
106595,85895,14749,5,2023-10-19,Good product
106596,37093,50720,4,2023-06-14,Good product
106597,187856,44697,4,2025-02-04,Good product
106598,499362,21328,4,2023-11-12,Good product
106599,377117,72581,4,2025-08-13,Needs improvement
106600,180182,48667,4,2023-01-25,Good product
106601,222778,71941,5,2024-03-01,Good product
106602,235357,49218,1,2023-11-03,Good product
106603,377283,86151,3,2024-12-15,Good product
106604,344783,31458,4,2023-05-01,Good product
106605,217894,35891,2,2025-05-25,Good product
106606,373714,18752,3,2023-05-21,Needs improvement
106607,26732,1441,5,2023-08-10,Good product
106608,290945,7925,5,2024-12-25,Average product
106609,76791,74730,5,2023-11-13,Good product
106610,283472,15080,4,2025-11-18,Good product
106611,180202,86967,5,2025-07-12,Good product
106612,401237,21753,3,2024-05-12,Needs improvement
106613,339785,75526,4,2023-07-28,Good product
106614,43130,50731,5,2025-10-21,Good product
106615,164390,93619,5,2025-09-14,Good product
106616,141429,35789,2,2025-07-30,Needs improvement
106617,418534,66686,5,2024-11-19,Good product
106618,377201,13488,5,2023-03-10,Average product
106619,365133,10703,5,2025-11-07,Good product
106620,69282,17216,5,2023-07-26,Good product
106621,271748,89967,4,2025-04-14,Good product
106622,461925,57505,5,2023-12-25,Good product
106623,411629,83853,5,2023-12-20,Good product
106624,11138,91616,1,2024-06-24,Average product
106625,343309,50428,4,2023-07-29,Good product
106626,65611,70228,1,2024-11-24,Good product
106627,252880,32778,4,2025-02-25,Good product
106628,346592,31639,4,2024-10-13,Good product
106629,257481,71796,4,2025-06-07,Good product
106630,271070,53921,5,2023-11-04,Good product
106631,133061,4775,5,2024-08-17,Good product
106632,278039,25465,4,2024-07-20,Average product
106633,274141,30320,3,2025-12-09,Good product
106634,327895,70640,5,2025-11-13,Good product
106635,177590,93722,5,2024-06-22,Good product
106636,350315,30080,5,2024-09-13,Needs improvement
106637,273388,54307,3,2024-04-09,Good product
106638,129510,30351,2,2025-11-26,Good product
106639,332657,58851,1,2025-10-26,Good product
106640,365981,26750,5,2024-02-21,Good product
106641,364174,25792,5,2023-07-05,Good product
106642,99763,34377,5,2025-08-06,Good product
106643,373124,9596,5,2024-11-27,Good product
106644,147715,29814,3,2024-09-30,Average product
106645,91715,47704,5,2025-06-07,Good product
106646,386060,34126,5,2023-02-15,Average product
106647,53618,8666,5,2025-07-31,Average product
106648,282492,78776,5,2023-11-08,Good product
106649,208778,28678,4,2023-07-13,Good product
106650,232864,33751,4,2025-03-26,Average product
106651,422001,56834,5,2025-01-21,Good product
106652,282124,49080,5,2024-12-09,Good product
106653,70424,53233,4,2024-11-24,Good product
106654,386267,7208,5,2025-11-17,Average product
106655,478172,50899,5,2025-01-06,Good product
106656,499977,71833,4,2024-09-11,Needs improvement
106657,53647,31575,4,2025-05-28,Good product
106658,424819,34457,4,2023-05-08,Good product
106659,14244,35931,4,2025-02-07,Good product
106660,375669,82743,5,2023-09-11,Good product
106661,463301,32490,5,2025-09-06,Good product
106662,493116,8182,5,2024-05-08,Average product
106663,351316,7364,4,2025-10-08,Good product
106664,257249,55850,4,2025-12-30,Good product
106665,240623,8041,2,2023-07-20,Good product
106666,67159,81131,3,2024-04-03,Good product
106667,387255,26585,5,2025-06-11,Good product
106668,162242,1024,5,2025-09-12,Good product
106669,310597,75313,4,2024-02-15,Good product
106670,5292,68819,4,2024-05-09,Good product
106671,276025,7259,5,2024-09-19,Good product
106672,452362,72512,4,2025-08-27,Good product
106673,63959,85280,4,2025-02-19,Good product
106674,446006,50941,5,2023-07-02,Good product
106675,355330,84573,4,2025-10-08,Good product
106676,36529,49741,4,2024-11-17,Good product
106677,282409,92785,5,2023-01-06,Good product
106678,343892,99971,5,2024-06-13,Average product
106679,360958,17595,5,2025-08-19,Needs improvement
106680,90671,25002,3,2025-01-06,Good product
106681,178263,74928,4,2025-08-04,Good product
106682,478000,81054,4,2023-03-19,Needs improvement
106683,316259,28039,3,2024-11-21,Good product
106684,81078,24699,4,2025-01-24,Good product
106685,368744,71184,3,2024-06-23,Good product
106686,321744,72636,3,2024-08-30,Good product
106687,357697,31510,3,2025-07-23,Good product
106688,209617,12174,3,2024-02-16,Good product
106689,284243,32126,4,2023-07-01,Average product
106690,26721,51524,1,2025-09-12,Good product
106691,136336,23426,5,2023-11-11,Good product
106692,471617,69057,4,2025-01-29,Good product
106693,6482,90461,4,2025-06-24,Good product
106694,415085,93158,5,2025-11-13,Good product
106695,202824,52847,5,2023-10-17,Good product
106696,167126,26594,3,2023-11-24,Good product
106697,406616,74815,5,2023-03-09,Good product
106698,66797,61083,5,2023-08-23,Good product
106699,362074,3894,3,2025-04-11,Good product
106700,377752,61524,5,2024-09-20,Average product
106701,279324,80000,4,2023-04-08,Average product
106702,80606,98236,4,2023-10-18,Good product
106703,305250,6432,5,2024-02-15,Good product
106704,399547,68924,5,2025-11-23,Good product
106705,101131,57592,4,2023-03-04,Good product
106706,369928,40717,4,2025-01-04,Needs improvement
106707,92035,83802,5,2023-03-29,Good product
106708,340845,41122,4,2025-01-30,Good product
106709,298143,4407,4,2024-06-23,Good product
106710,68278,69078,5,2024-02-18,Good product
106711,394602,84543,5,2024-07-15,Good product
106712,211465,12943,3,2025-07-28,Good product
106713,141176,72464,2,2024-03-02,Good product
106714,499118,9742,5,2023-08-11,Good product
106715,182887,11024,5,2025-11-20,Good product
106716,232896,20374,3,2025-11-22,Average product
106717,86178,10052,2,2024-03-27,Good product
106718,433386,83205,5,2023-12-03,Good product
106719,455034,89284,1,2023-12-13,Good product
106720,359592,27882,5,2024-11-01,Good product
106721,188422,22894,4,2024-05-21,Good product
106722,140765,31647,5,2024-08-13,Needs improvement
106723,220696,39486,3,2023-05-11,Good product
106724,48532,78487,4,2025-11-05,Good product
106725,442588,47094,5,2024-07-29,Good product
106726,424539,74422,2,2023-03-22,Good product
106727,280660,45156,5,2026-01-06,Average product
106728,223702,74936,1,2024-03-12,Good product
106729,36042,87377,4,2023-11-19,Needs improvement
106730,415809,7741,4,2023-07-05,Good product
106731,448886,78639,5,2025-05-12,Good product
106732,4638,20212,3,2023-11-19,Good product
106733,124640,9363,2,2025-07-14,Average product
106734,444140,58168,5,2023-11-27,Good product
106735,192020,8396,5,2024-08-08,Good product
106736,274869,34997,4,2025-04-11,Good product
106737,179146,9269,4,2023-02-28,Good product
106738,59289,95441,5,2023-06-16,Good product
106739,155030,5047,5,2024-08-29,Good product
106740,477914,59900,5,2025-08-27,Good product
106741,7828,59413,5,2025-11-05,Good product
106742,418643,62202,4,2023-06-06,Good product
106743,363129,52487,5,2025-02-19,Average product
106744,268173,8247,4,2024-06-23,Good product
106745,338921,88901,5,2023-11-12,Average product
106746,34154,11439,4,2025-03-10,Good product
106747,69683,2890,5,2025-05-20,Good product
106748,15089,59524,3,2025-08-03,Good product
106749,423760,31518,4,2024-06-19,Needs improvement
106750,92104,47300,5,2023-01-16,Good product
106751,128850,97545,4,2024-06-29,Good product
106752,86120,31979,1,2024-12-16,Good product
106753,102748,57373,4,2025-01-21,Good product
106754,35500,19068,3,2025-10-20,Good product
106755,61023,57316,5,2023-11-13,Good product
106756,430404,2558,5,2025-12-07,Good product
106757,358923,96871,4,2025-01-06,Good product
106758,488615,76087,4,2025-07-26,Good product
106759,341674,42225,5,2023-01-05,Good product
106760,29671,87810,5,2023-10-03,Good product
106761,471937,33424,4,2024-01-25,Good product
106762,175570,11428,4,2025-12-13,Average product
106763,149563,30126,5,2025-08-12,Good product
106764,266713,19704,3,2025-11-30,Good product
106765,63073,92316,5,2025-12-10,Good product
106766,215131,47267,4,2025-09-07,Good product
106767,203894,95899,5,2025-01-19,Good product
106768,117418,13549,5,2025-04-22,Needs improvement
106769,26046,95254,5,2023-07-02,Average product
106770,131241,64720,4,2024-07-29,Good product
106771,443986,6288,3,2025-10-09,Good product
106772,294687,89347,5,2024-09-12,Good product
106773,146269,94604,4,2023-02-02,Good product
106774,12834,37264,4,2025-01-11,Good product
106775,184706,85667,5,2026-01-04,Good product
106776,70026,4902,5,2023-12-31,Good product
106777,382618,87273,4,2023-12-07,Good product
106778,341536,48754,5,2025-06-01,Good product
106779,12532,61801,5,2024-02-24,Needs improvement
106780,24135,71709,5,2023-02-23,Good product
106781,228549,75663,5,2025-06-30,Average product
106782,39744,19702,4,2023-09-05,Good product
106783,68875,36275,4,2023-04-17,Good product
106784,145992,60877,5,2025-05-19,Good product
106785,444536,53793,5,2023-03-23,Average product
106786,27005,68574,4,2025-08-28,Good product
106787,294659,87288,5,2024-08-24,Good product
106788,278785,14692,5,2023-06-06,Needs improvement
106789,86327,81817,3,2025-12-25,Good product
106790,144986,44579,4,2023-12-23,Good product
106791,296478,73622,4,2024-12-22,Good product
106792,195158,13852,5,2023-04-20,Good product
106793,176340,7843,5,2023-01-20,Needs improvement
106794,160876,63116,4,2025-03-28,Good product
106795,388528,53737,4,2025-04-12,Average product
106796,286316,58987,3,2024-12-31,Good product
106797,145900,45401,5,2023-06-28,Needs improvement
106798,35421,19562,5,2023-07-02,Good product
106799,334869,90611,5,2024-11-07,Needs improvement
106800,102978,48047,1,2024-12-18,Good product
106801,429997,23798,5,2024-12-17,Good product
106802,132038,52598,3,2024-08-25,Good product
106803,421053,78489,5,2025-01-07,Good product
106804,256723,68984,3,2024-04-16,Good product
106805,405000,15821,2,2023-11-01,Good product
106806,485625,5485,2,2024-09-16,Good product
106807,71836,72576,5,2025-05-10,Good product
106808,122564,96768,4,2025-08-06,Good product
106809,344957,65748,5,2023-08-16,Good product
106810,34547,11113,5,2024-11-15,Good product
106811,132219,44442,3,2023-01-21,Average product
106812,19061,70715,5,2025-06-24,Good product
106813,88589,489,5,2024-02-05,Good product
106814,219630,38512,5,2025-09-04,Good product
106815,108802,72588,4,2023-07-15,Good product
106816,156794,94232,5,2025-08-02,Good product
106817,114923,35239,4,2024-09-24,Average product
106818,66805,73621,4,2024-04-19,Good product
106819,438441,77909,4,2024-03-17,Good product
106820,443921,41331,4,2023-06-23,Good product
106821,252783,50741,4,2025-12-12,Good product
106822,129517,73835,3,2024-04-09,Needs improvement
106823,385043,53136,4,2023-01-11,Good product
106824,272631,73494,4,2025-01-30,Good product
106825,151104,63759,5,2023-04-19,Good product
106826,499034,47733,4,2025-09-06,Good product
106827,261893,10832,4,2024-09-25,Good product
106828,45984,65486,4,2024-12-22,Good product
106829,126664,83686,1,2024-08-26,Good product
106830,432545,99601,5,2023-07-09,Needs improvement
106831,87514,1195,4,2023-04-26,Good product
106832,475275,48195,5,2024-10-06,Average product
106833,397704,93138,5,2023-11-18,Average product
106834,129247,55151,4,2023-09-23,Average product
106835,166243,19576,4,2024-05-20,Average product
106836,336036,71795,4,2024-10-30,Good product
106837,50229,68363,4,2023-10-05,Good product
106838,178814,70167,5,2025-12-11,Good product
106839,71898,7599,5,2025-02-15,Good product
106840,4697,70251,4,2024-10-24,Good product
106841,484907,5213,5,2025-02-28,Good product
106842,404474,74745,3,2023-08-13,Good product
106843,61494,10328,4,2024-11-29,Average product
106844,30079,54564,4,2024-11-13,Good product
106845,168618,1057,4,2023-02-28,Good product
106846,176731,55375,4,2023-11-02,Good product
106847,280504,47061,5,2025-01-27,Good product
106848,108708,60235,5,2024-12-14,Needs improvement
106849,360117,41397,4,2024-06-01,Good product
106850,400112,30575,5,2023-06-19,Good product
106851,402781,1125,2,2025-10-23,Good product
106852,186190,11619,5,2023-10-17,Needs improvement
106853,244477,92928,5,2025-02-24,Good product
106854,222741,10783,5,2024-02-01,Good product
106855,76446,51045,5,2023-05-02,Average product
