product_id,product_name,category_id,supplier_id,unit_price,cost_price,stock_quantity,rating,active_flag
8559,Floor Mat Model 08559,CAT010,533,11.42,5.27,667,3.74,Y
8560,Wireless Earbuds Model 08560,CAT001,378,22.02,16.98,487,3.35,Y
8561,Notebook Model 08561,CAT009,165,63.01,34.93,714,3.67,Y
8562,Action Figure Model 08562,CAT008,540,91.44,50.7,942,4.12,Y
8563,Desk Lamp Model 08563,CAT003,749,101.13,60.4,439,4.05,Y
8564,Car Phone Holder Model 08564,CAT010,800,32.2,21.87,746,4.64,Y
8565,Webcam Model 08565,CAT002,697,41.78,21.0,975,3.9,Y
8566,Notebook Model 08566,CAT009,937,51.0,27.24,741,2.88,Y
8567,Calculator Model 08567,CAT009,822,46.13,35.39,284,4.65,Y
8568,Business Book Model 08568,CAT007,155,120.74,89.27,14,4.97,Y
8569,Running Shoes Model 08569,CAT005,123,20.03,10.42,340,3.15,Y
8570,Wireless Earbuds Model 08570,CAT001,599,23.1,14.77,141,4.48,Y
8571,Running Shoes Model 08571,CAT005,202,49.69,25.7,655,5.0,Y
8572,Vacuum Cleaner Model 08572,CAT003,40,19.02,12.01,474,3.78,Y
8573,Board Game Model 08573,CAT008,169,11.75,6.71,283,4.33,Y
8574,Novel Model 08574,CAT007,70,16.95,9.65,717,4.37,Y
8575,Pen Set Model 08575,CAT009,792,52.24,34.46,35,3.96,Y
8576,Power Bank Model 08576,CAT001,914,114.65,61.12,393,5.0,Y
8577,Puzzle Model 08577,CAT008,330,116.82,68.15,686,3.6,Y
8578,Notebook Model 08578,CAT009,440,271.38,204.98,181,5.0,Y
8579,Data Analytics Book Model 08579,CAT007,399,71.23,49.81,392,5.0,Y
8580,Bluetooth Speaker Model 08580,CAT001,493,80.4,46.35,219,4.23,Y
8581,Bluetooth Speaker Model 08581,CAT001,354,51.88,27.29,781,5.0,Y
8582,Smartphone Model 08582,CAT001,328,54.2,36.18,381,3.9,Y
8583,T-Shirt Model 08583,CAT006,498,422.79,302.95,447,3.42,Y
8584,Sneakers Model 08584,CAT006,419,82.24,60.37,82,4.58,Y
8585,Floor Mat Model 08585,CAT010,503,88.93,56.58,56,4.54,Y
8586,Blender Model 08586,CAT003,539,23.19,14.39,588,4.02,Y
8587,Air Fryer Model 08587,CAT003,345,94.04,64.65,890,5.0,Y
8588,Sneakers Model 08588,CAT006,643,117.55,59.72,951,3.76,Y
8589,Puzzle Model 08589,CAT008,789,176.56,129.1,178,4.98,Y
8590,Desk Organizer Model 08590,CAT009,377,114.6,54.37,950,4.3,Y
8591,Remote Control Car Model 08591,CAT008,295,57.99,37.64,868,4.3,Y
8592,Perfume Model 08592,CAT004,288,55.81,35.97,806,4.0,Y
8593,Sneakers Model 08593,CAT006,254,60.92,33.66,819,4.54,Y
8594,Building Blocks Model 08594,CAT008,434,71.58,33.05,318,,Y
8595,Skin Serum Model 08595,CAT004,501,203.42,139.73,316,3.67,Y
8596,USB-C Hub Model 08596,CAT002,85,170.68,78.17,322,4.09,Y
8597,Laptop Stand Model 08597,CAT002,521,128.0,65.19,838,4.11,Y
8598,Bluetooth Speaker Model 08598,CAT001,562,403.7,254.17,27,3.81,Y
8599,Sneakers Model 08599,CAT006,513,5.95,4.52,13,4.07,Y
8600,Smartphone Model 08600,CAT001,516,42.96,20.27,245,3.41,Y
8601,Webcam Model 08601,CAT002,516,64.34,41.24,676,4.35,Y
8602,Blender Model 08602,CAT003,497,35.49,19.82,623,2.83,Y
8603,Running Shoes Model 08603,CAT005,602,28.15,18.89,691,4.32,Y
8604,Coffee Maker Model 08604,CAT003,162,13.86,10.59,533,3.92,Y
8605,Hoodie Model 08605,CAT006,667,49.12,26.46,222,4.12,Y
8606,Smart Watch Model 08606,CAT001,527,145.33,111.24,256,3.97,Y
8607,Smart Watch Model 08607,CAT001,365,130.44,96.18,750,3.46,Y
8608,Hair Dryer Model 08608,CAT004,544,33.03,21.48,715,,Y
8609,Desk Lamp Model 08609,CAT003,425,79.25,55.49,983,3.78,Y
8610,Vacuum Cleaner Model 08610,CAT003,967,220.57,162.21,221,3.81,Y
8611,Wireless Earbuds Model 08611,CAT001,957,16.55,11.83,53,,Y
8612,Pen Set Model 08612,CAT009,575,56.34,31.43,685,4.23,N
8613,Sneakers Model 08613,CAT006,957,84.12,60.41,111,3.47,Y
8614,Wireless Earbuds Model 08614,CAT001,364,65.59,36.3,474,3.91,Y
8615,Power Bank Model 08615,CAT001,108,139.76,102.89,975,4.5,Y
8616,Car Phone Holder Model 08616,CAT010,14,16.88,9.02,84,3.63,Y
8617,T-Shirt Model 08617,CAT006,23,26.29,16.79,759,5.0,Y
8618,Vacuum Cleaner Model 08618,CAT003,623,120.09,81.5,67,4.36,Y
8619,Backpack Model 08619,CAT006,321,14.05,8.29,126,4.42,Y
8620,Economics Book Model 08620,CAT007,510,134.96,95.6,193,4.15,Y
8621,Data Analytics Book Model 08621,CAT007,672,97.44,73.6,980,4.26,Y
8622,Hair Dryer Model 08622,CAT004,41,126.74,64.82,646,3.7,Y
8623,Face Cream Model 08623,CAT004,794,42.61,19.64,100,4.01,Y
8624,Smart Watch Model 08624,CAT001,304,102.85,67.54,70,3.99,Y
8625,Notebook Model 08625,CAT009,969,22.63,14.68,65,4.68,Y
8626,Sneakers Model 08626,CAT006,656,44.76,25.18,203,4.94,Y
8627,Webcam Model 08627,CAT002,415,67.16,47.63,896,4.95,Y
8628,Notebook Model 08628,CAT009,450,28.95,20.92,130,4.06,Y
8629,Calculator Model 08629,CAT009,800,79.1,44.26,0,3.9,Y
8630,Car Vacuum Model 08630,CAT010,394,23.21,15.67,34,4.19,Y
8631,Pen Set Model 08631,CAT009,665,82.78,54.79,783,3.46,Y
8632,Floor Mat Model 08632,CAT010,594,311.7,175.51,498,4.97,Y
8633,Webcam Model 08633,CAT002,365,20.98,16.15,135,5.0,Y
8634,Remote Control Car Model 08634,CAT008,738,63.69,35.94,660,2.72,Y
8635,Remote Control Car Model 08635,CAT008,989,15.15,9.92,260,3.76,Y
8636,USB-C Hub Model 08636,CAT002,429,30.71,17.67,311,3.02,Y
8637,Wireless Earbuds Model 08637,CAT001,152,122.26,55.49,286,3.73,Y
8638,Car Vacuum Model 08638,CAT010,259,44.12,21.19,762,4.15,Y
8639,Desk Lamp Model 08639,CAT003,830,126.79,66.78,89,3.07,Y
8640,Calculator Model 08640,CAT009,591,89.54,64.29,256,4.6,Y
8641,Smartphone Model 08641,CAT001,707,61.33,36.55,726,3.23,Y
8642,Smart Watch Model 08642,CAT001,951,25.74,16.58,396,5.0,Y
8643,Hair Dryer Model 08643,CAT004,223,120.46,91.73,543,3.95,Y
8644,Gaming Mouse Model 08644,CAT002,266,85.47,42.61,452,,Y
8645,Jeans Model 08645,CAT006,230,16.43,12.07,595,3.69,Y
8646,Sports Bag Model 08646,CAT005,439,27.28,15.69,306,4.21,Y
8647,Power Bank Model 08647,CAT001,150,5.38,3.02,91,5.0,Y
8648,Laptop Stand Model 08648,CAT002,910,19.02,12.48,390,3.71,Y
8649,Vacuum Cleaner Model 08649,CAT003,457,49.03,36.6,379,4.13,Y
8650,Laptop Stand Model 08650,CAT002,978,25.13,14.2,57,4.36,Y
8651,Board Game Model 08651,CAT008,136,30.75,21.56,460,3.49,Y
8652,Vacuum Cleaner Model 08652,CAT003,635,227.22,103.69,287,3.15,Y
8653,Wireless Earbuds Model 08653,CAT001,870,164.07,107.57,493,4.0,Y
8654,Face Cream Model 08654,CAT004,399,34.78,22.89,17,4.1,Y
8655,Power Bank Model 08655,CAT001,622,132.76,84.11,173,4.59,Y
8656,Bluetooth Speaker Model 08656,CAT001,143,193.98,147.33,876,4.8,Y
8657,Laptop Stand Model 08657,CAT002,948,113.42,86.17,519,3.33,Y
8658,Board Game Model 08658,CAT008,70,85.07,47.88,220,3.63,Y
8659,Calculator Model 08659,CAT009,54,174.67,104.9,851,3.79,N
8660,Action Figure Model 08660,CAT008,844,129.92,92.44,281,3.14,Y
8661,Vacuum Cleaner Model 08661,CAT003,938,21.82,15.89,529,4.67,Y
8662,Gaming Mouse Model 08662,CAT002,403,54.84,32.24,813,4.76,Y
8663,Yoga Mat Model 08663,CAT005,552,39.55,22.35,892,5.0,Y
8664,Programming Book Model 08664,CAT007,709,183.39,132.19,641,3.38,Y
8665,Jump Starter Model 08665,CAT010,27,38.55,22.14,430,3.63,Y
8666,Bluetooth Speaker Model 08666,CAT001,842,33.03,19.28,489,4.03,Y
8667,Power Bank Model 08667,CAT001,299,163.76,81.02,560,4.9,Y
8668,Backpack Model 08668,CAT006,692,82.11,51.66,441,3.62,Y
8669,Board Game Model 08669,CAT008,558,434.85,242.53,343,4.2,Y
8670,Building Blocks Model 08670,CAT008,654,29.92,19.29,746,3.99,Y
8671,T-Shirt Model 08671,CAT006,320,40.75,24.36,775,3.84,Y
8672,Jump Starter Model 08672,CAT010,445,178.42,124.34,277,4.23,Y
8673,Sports Bag Model 08673,CAT005,98,20.56,11.13,609,3.94,Y
8674,Desk Organizer Model 08674,CAT009,126,213.17,108.03,479,3.9,Y
8675,Dash Camera Model 08675,CAT010,58,21.93,14.95,98,4.37,Y
8676,Remote Control Car Model 08676,CAT008,177,112.57,64.93,408,4.24,Y
8677,Blender Model 08677,CAT003,719,12.37,7.87,710,4.46,Y
8678,Webcam Model 08678,CAT002,285,67.69,51.49,589,3.88,Y
8679,Yoga Mat Model 08679,CAT005,666,18.95,11.55,427,,Y
8680,Face Cream Model 08680,CAT004,27,367.98,184.1,156,3.58,Y
8681,Desk Organizer Model 08681,CAT009,451,24.78,14.64,996,4.28,Y
8682,Bluetooth Speaker Model 08682,CAT001,323,30.83,18.74,996,4.27,Y
8683,Webcam Model 08683,CAT002,675,105.24,73.96,518,3.87,Y
8684,Novel Model 08684,CAT007,250,37.85,19.47,992,4.49,Y
8685,Wireless Earbuds Model 08685,CAT001,700,122.04,68.89,383,3.48,Y
8686,Air Fryer Model 08686,CAT003,957,34.28,15.99,976,4.44,Y
8687,Air Fryer Model 08687,CAT003,995,31.98,21.8,722,4.76,Y
8688,Hoodie Model 08688,CAT006,370,63.41,44.1,280,4.09,Y
8689,Bluetooth Speaker Model 08689,CAT001,966,21.74,13.06,519,3.59,Y
8690,Action Figure Model 08690,CAT008,846,92.86,58.28,971,3.98,Y
8691,Face Cream Model 08691,CAT004,90,143.16,99.84,386,3.98,Y
8692,Pen Set Model 08692,CAT009,131,106.92,57.58,286,3.92,Y
8693,Skin Serum Model 08693,CAT004,929,115.97,75.42,747,3.67,Y
8694,Gaming Mouse Model 08694,CAT002,810,11.5,8.83,455,4.4,Y
8695,Power Bank Model 08695,CAT001,525,42.9,28.62,67,3.95,Y
8696,Power Bank Model 08696,CAT001,29,52.99,25.21,799,4.32,Y
8697,Sports Bag Model 08697,CAT005,777,240.66,131.35,134,4.62,Y
8698,Power Bank Model 08698,CAT001,544,38.52,23.93,141,3.91,Y
8699,Coffee Maker Model 08699,CAT003,662,8.19,3.88,417,,Y
8700,Dumbbell Set Model 08700,CAT005,86,26.33,17.73,196,,N
8701,USB-C Hub Model 08701,CAT002,58,35.85,23.87,523,3.97,Y
8702,USB-C Hub Model 08702,CAT002,57,9.33,6.9,36,2.99,Y
8703,Programming Book Model 08703,CAT007,994,155.43,95.59,282,2.98,Y
8704,Dash Camera Model 08704,CAT010,394,15.83,10.74,84,2.74,Y
8705,Smart Watch Model 08705,CAT001,25,97.11,49.53,376,4.86,Y
8706,Power Bank Model 08706,CAT001,190,24.32,10.97,588,3.64,Y
8707,Dash Camera Model 08707,CAT010,959,252.31,127.88,600,3.61,Y
8708,Wireless Earbuds Model 08708,CAT001,76,50.7,23.85,545,3.89,Y
8709,Car Vacuum Model 08709,CAT010,371,42.23,24.97,809,3.24,Y
8710,Power Bank Model 08710,CAT001,899,104.57,63.21,831,4.48,Y
8711,Calculator Model 08711,CAT009,851,26.25,17.4,747,4.38,Y
8712,Coffee Maker Model 08712,CAT003,737,109.11,54.17,559,4.09,Y
8713,Desk Organizer Model 08713,CAT009,506,42.14,21.95,16,3.97,Y
8714,Blender Model 08714,CAT003,943,38.06,27.16,660,3.78,Y
8715,T-Shirt Model 08715,CAT006,183,60.07,38.46,270,4.16,Y
8716,Smartphone Model 08716,CAT001,154,24.38,11.21,537,3.88,Y
8717,Laptop Stand Model 08717,CAT002,269,54.74,39.96,928,3.19,Y
8718,Economics Book Model 08718,CAT007,903,88.23,58.04,98,4.43,Y
8719,Yoga Mat Model 08719,CAT005,930,8.14,4.16,857,4.14,Y
8720,Notebook Model 08720,CAT009,278,173.57,92.54,139,2.93,Y
8721,Face Cream Model 08721,CAT004,340,135.47,85.71,507,3.55,Y
8722,Puzzle Model 08722,CAT008,875,12.25,7.78,21,3.47,Y
8723,Shampoo Model 08723,CAT004,23,10.64,7.62,969,3.27,Y
8724,Floor Mat Model 08724,CAT010,432,138.67,78.81,968,4.34,Y
8725,Dash Camera Model 08725,CAT010,526,129.34,81.65,227,4.38,Y
8726,Blender Model 08726,CAT003,606,113.88,73.14,865,3.94,Y
8727,Notebook Model 08727,CAT009,343,18.0,11.42,212,4.12,Y
8728,Remote Control Car Model 08728,CAT008,879,337.03,159.77,352,5.0,Y
8729,Webcam Model 08729,CAT002,52,32.95,19.3,73,3.82,Y
8730,Hoodie Model 08730,CAT006,339,80.63,45.3,940,5.0,Y
8731,Power Bank Model 08731,CAT001,935,81.53,63.4,390,3.81,Y
8732,Action Figure Model 08732,CAT008,41,272.61,164.57,250,3.77,Y
8733,Webcam Model 08733,CAT002,676,72.75,43.19,702,4.11,Y
8734,Smart Watch Model 08734,CAT001,518,94.5,57.61,539,4.73,Y
8735,Vacuum Cleaner Model 08735,CAT003,407,60.64,45.68,465,4.35,Y
8736,Sports Bag Model 08736,CAT005,138,22.14,14.43,974,3.89,Y
8737,Puzzle Model 08737,CAT008,99,8.07,4.67,807,3.99,Y
8738,Floor Mat Model 08738,CAT010,341,66.93,50.28,605,3.88,Y
8739,Hair Dryer Model 08739,CAT004,736,18.23,13.8,984,4.75,Y
8740,Smart Watch Model 08740,CAT001,316,89.08,47.86,956,3.82,Y
8741,Economics Book Model 08741,CAT007,542,74.31,43.09,305,4.43,Y
8742,Running Shoes Model 08742,CAT005,225,72.7,55.9,881,4.72,Y
8743,Shampoo Model 08743,CAT004,838,25.2,15.84,364,4.22,Y
8744,Desk Lamp Model 08744,CAT003,261,165.22,97.89,605,4.76,Y
8745,Running Shoes Model 08745,CAT005,247,99.65,51.27,463,4.77,Y
8746,Blender Model 08746,CAT003,79,22.44,12.95,265,3.42,Y
8747,Economics Book Model 08747,CAT007,697,418.25,275.34,792,4.58,Y
8748,Running Shoes Model 08748,CAT005,811,53.77,24.88,907,5.0,Y
8749,Calculator Model 08749,CAT009,692,19.56,9.34,487,4.67,Y
8750,Sports Bag Model 08750,CAT005,473,32.85,14.84,886,5.0,Y
8751,Mechanical Keyboard Model 08751,CAT002,77,16.72,8.73,512,4.05,Y
8752,Board Game Model 08752,CAT008,262,220.94,112.76,72,4.07,Y
8753,Fitness Tracker Model 08753,CAT005,741,171.88,125.6,211,3.19,Y
8754,Laptop Stand Model 08754,CAT002,2,126.46,64.64,805,3.99,Y
8755,T-Shirt Model 08755,CAT006,17,106.74,71.32,593,4.07,Y
8756,Coffee Maker Model 08756,CAT003,344,199.92,97.77,732,4.96,Y
8757,Action Figure Model 08757,CAT008,12,52.28,33.77,164,4.26,Y
8758,Skin Serum Model 08758,CAT004,940,95.09,56.46,442,4.58,N
8759,Business Book Model 08759,CAT007,694,31.3,18.31,880,3.35,Y
8760,Power Bank Model 08760,CAT001,846,56.62,41.48,395,,Y
8761,Blender Model 08761,CAT003,7,97.46,49.25,932,4.35,Y
8762,Car Phone Holder Model 08762,CAT010,246,5.0,3.23,607,4.23,Y
8763,Building Blocks Model 08763,CAT008,986,37.21,26.84,523,4.58,Y
8764,Bluetooth Speaker Model 08764,CAT001,928,75.41,51.7,567,3.84,Y
8765,Webcam Model 08765,CAT002,157,60.62,46.95,868,4.4,Y
8766,Vacuum Cleaner Model 08766,CAT003,174,43.26,19.5,934,4.04,Y
8767,T-Shirt Model 08767,CAT006,487,110.46,81.94,203,4.86,Y
8768,Programming Book Model 08768,CAT007,841,34.38,22.43,439,3.82,Y
8769,Data Analytics Book Model 08769,CAT007,846,21.64,9.76,992,4.43,Y
8770,Yoga Mat Model 08770,CAT005,693,188.63,113.86,311,4.59,Y
8771,Remote Control Car Model 08771,CAT008,977,166.13,116.83,506,3.51,Y
8772,Skin Serum Model 08772,CAT004,281,37.91,19.34,106,3.9,Y
8773,Bluetooth Speaker Model 08773,CAT001,309,61.1,41.18,927,3.78,Y
8774,Dumbbell Set Model 08774,CAT005,990,139.18,69.05,544,4.83,Y
8775,Car Vacuum Model 08775,CAT010,237,67.63,48.36,919,3.42,Y
8776,Puzzle Model 08776,CAT008,157,104.75,66.79,670,3.83,Y
8777,Yoga Mat Model 08777,CAT005,251,99.72,45.99,189,3.81,Y
8778,Sneakers Model 08778,CAT006,221,48.77,23.41,989,3.4,Y
8779,Printer Paper Model 08779,CAT009,338,103.41,76.02,473,4.41,Y
8780,Perfume Model 08780,CAT004,223,27.27,12.57,513,3.43,Y
8781,Blender Model 08781,CAT003,211,92.69,50.84,51,4.34,Y
8782,Car Phone Holder Model 08782,CAT010,337,60.81,38.74,592,4.58,Y
8783,Remote Control Car Model 08783,CAT008,134,46.98,24.45,640,3.53,Y
8784,Vacuum Cleaner Model 08784,CAT003,844,21.16,11.09,819,3.45,Y
8785,Shampoo Model 08785,CAT004,934,73.18,51.67,350,4.92,Y
8786,Coffee Maker Model 08786,CAT003,771,67.29,36.74,379,4.91,Y
8787,Smart Watch Model 08787,CAT001,495,30.53,14.13,92,3.69,Y
8788,Car Phone Holder Model 08788,CAT010,547,15.44,10.62,458,3.57,Y
8789,Air Fryer Model 08789,CAT003,183,14.8,11.32,492,3.76,N
8790,Calculator Model 08790,CAT009,815,51.71,37.47,131,4.3,Y
8791,USB-C Hub Model 08791,CAT002,161,85.65,54.05,867,3.67,Y
8792,Yoga Mat Model 08792,CAT005,605,343.56,202.77,7,3.69,Y
8793,Wireless Earbuds Model 08793,CAT001,387,62.41,47.14,355,4.48,Y
8794,Economics Book Model 08794,CAT007,197,15.05,10.58,942,3.57,Y
8795,Fitness Tracker Model 08795,CAT005,827,53.96,34.44,660,4.3,Y
8796,Jeans Model 08796,CAT006,718,200.46,148.41,330,3.93,Y
8797,Bluetooth Speaker Model 08797,CAT001,484,35.16,22.8,395,4.56,Y
8798,Webcam Model 08798,CAT002,502,177.88,137.19,217,5.0,Y
8799,Smart Watch Model 08799,CAT001,988,76.14,55.83,346,3.35,Y
8800,USB-C Hub Model 08800,CAT002,489,116.35,73.49,801,3.78,Y
8801,Hoodie Model 08801,CAT006,352,346.32,261.31,713,3.88,Y
8802,Fitness Tracker Model 08802,CAT005,530,12.44,7.0,506,3.85,Y
8803,Jeans Model 08803,CAT006,234,145.66,99.24,761,4.19,Y
8804,Running Shoes Model 08804,CAT005,1000,59.69,30.23,968,4.43,Y
8805,Gaming Mouse Model 08805,CAT002,894,27.66,20.62,358,3.85,Y
8806,Webcam Model 08806,CAT002,845,59.37,31.58,332,4.09,Y
8807,Smart Watch Model 08807,CAT001,578,297.75,227.24,715,3.91,Y
8808,Puzzle Model 08808,CAT008,756,216.12,98.47,80,3.41,Y
8809,Hoodie Model 08809,CAT006,409,10.74,7.25,579,3.49,Y
8810,Gaming Mouse Model 08810,CAT002,276,32.51,16.24,63,4.35,Y
8811,USB-C Hub Model 08811,CAT002,711,151.87,106.97,614,5.0,Y
8812,Notebook Model 08812,CAT009,459,63.74,39.03,539,4.04,Y
8813,Programming Book Model 08813,CAT007,453,63.95,47.98,808,3.85,Y
8814,Jeans Model 08814,CAT006,413,15.85,10.87,595,3.76,Y
8815,Blender Model 08815,CAT003,18,33.23,23.38,454,5.0,Y
8816,Laptop Stand Model 08816,CAT002,72,19.14,9.38,503,4.06,Y
8817,Dash Camera Model 08817,CAT010,667,14.68,7.07,583,3.32,Y
8818,Puzzle Model 08818,CAT008,378,20.96,15.31,482,4.27,N
8819,Vacuum Cleaner Model 08819,CAT003,682,28.19,14.79,476,4.15,Y
8820,Action Figure Model 08820,CAT008,834,32.77,24.12,302,4.82,Y
8821,Business Book Model 08821,CAT007,355,30.46,15.14,782,3.96,Y
8822,Blender Model 08822,CAT003,794,162.84,89.86,862,3.9,Y
8823,Skin Serum Model 08823,CAT004,151,28.73,21.73,203,3.46,Y
8824,Mechanical Keyboard Model 08824,CAT002,261,234.62,170.59,660,3.68,Y
8825,Smartphone Model 08825,CAT001,80,42.05,19.67,47,3.42,Y
8826,Business Book Model 08826,CAT007,106,96.51,57.7,463,4.03,Y
8827,Webcam Model 08827,CAT002,523,99.33,74.52,678,4.52,Y
8828,Remote Control Car Model 08828,CAT008,403,28.97,13.18,287,3.53,Y
8829,Jump Starter Model 08829,CAT010,720,48.38,23.48,5,5.0,Y
8830,Wireless Earbuds Model 08830,CAT001,992,41.34,27.4,343,4.99,Y
8831,Perfume Model 08831,CAT004,908,90.88,44.05,351,4.81,Y
8832,Building Blocks Model 08832,CAT008,130,57.88,34.62,401,3.81,Y
8833,Data Analytics Book Model 08833,CAT007,171,33.14,20.47,183,3.46,Y
8834,Programming Book Model 08834,CAT007,406,72.35,53.1,875,4.1,Y
8835,Desk Lamp Model 08835,CAT003,922,88.24,67.59,457,4.81,Y
8836,Perfume Model 08836,CAT004,33,343.58,212.69,732,5.0,Y
8837,Yoga Mat Model 08837,CAT005,536,69.11,42.74,520,4.82,Y
8838,Jump Starter Model 08838,CAT010,197,65.59,45.25,908,5.0,Y
8839,Desk Lamp Model 08839,CAT003,917,95.58,49.08,242,4.72,Y
8840,Printer Paper Model 08840,CAT009,46,27.66,21.03,26,3.69,Y
8841,Laptop Stand Model 08841,CAT002,274,13.76,6.2,612,4.91,Y
8842,Jump Starter Model 08842,CAT010,743,49.08,22.12,647,,Y
8843,T-Shirt Model 08843,CAT006,133,170.59,111.99,180,4.81,Y
8844,Face Cream Model 08844,CAT004,264,197.27,111.0,577,3.85,N
8845,Jeans Model 08845,CAT006,597,11.98,6.96,745,4.28,Y
8846,Gaming Mouse Model 08846,CAT002,367,118.38,61.92,3,3.55,Y
8847,Mechanical Keyboard Model 08847,CAT002,825,9.1,5.32,457,4.29,Y
8848,Bluetooth Speaker Model 08848,CAT001,5,98.26,71.07,781,4.63,Y
8849,Smartphone Model 08849,CAT001,269,93.11,63.39,24,4.3,Y
8850,Coffee Maker Model 08850,CAT003,851,13.77,6.63,680,4.46,Y
8851,Programming Book Model 08851,CAT007,733,159.88,74.94,461,4.41,Y
8852,Hoodie Model 08852,CAT006,706,312.26,192.68,201,4.06,Y
8853,Wireless Earbuds Model 08853,CAT001,421,61.45,42.46,711,4.25,Y
8854,Action Figure Model 08854,CAT008,346,73.79,49.39,645,3.46,Y
8855,Jeans Model 08855,CAT006,925,246.06,180.9,772,4.55,Y
8856,Car Vacuum Model 08856,CAT010,69,23.59,11.65,916,4.23,Y
8857,Hoodie Model 08857,CAT006,800,24.13,15.68,176,3.9,N
8858,Webcam Model 08858,CAT002,358,30.54,21.46,918,3.52,Y
8859,Face Cream Model 08859,CAT004,688,67.21,51.04,36,3.99,Y
8860,Hoodie Model 08860,CAT006,386,67.04,32.4,82,3.28,Y
8861,Wireless Earbuds Model 08861,CAT001,325,39.5,20.9,820,4.02,Y
8862,Bluetooth Speaker Model 08862,CAT001,751,49.6,28.12,176,4.68,Y
8863,Smart Watch Model 08863,CAT001,481,40.0,25.14,211,4.3,Y
8864,Gaming Mouse Model 08864,CAT002,179,41.75,24.42,638,3.5,Y
8865,Hair Dryer Model 08865,CAT004,256,32.55,23.9,649,4.32,Y
8866,Face Cream Model 08866,CAT004,419,32.79,25.04,209,4.1,Y
8867,Power Bank Model 08867,CAT001,211,10.74,5.08,915,4.01,Y
8868,Backpack Model 08868,CAT006,911,53.15,36.19,943,3.7,Y
8869,Fitness Tracker Model 08869,CAT005,739,11.18,5.45,778,3.9,Y
8870,Vacuum Cleaner Model 08870,CAT003,584,127.73,95.33,590,3.95,Y
8871,Wireless Earbuds Model 08871,CAT001,367,39.27,19.51,95,3.96,Y
8872,Wireless Earbuds Model 08872,CAT001,577,58.38,45.37,138,4.17,Y
8873,Air Fryer Model 08873,CAT003,166,46.46,27.46,243,5.0,Y
8874,Power Bank Model 08874,CAT001,214,52.18,30.06,220,4.78,Y
8875,Coffee Maker Model 08875,CAT003,529,202.64,130.39,487,4.18,Y
8876,Backpack Model 08876,CAT006,848,19.26,11.17,294,4.57,Y
8877,Running Shoes Model 08877,CAT005,173,15.08,7.95,384,3.78,Y
8878,Gaming Mouse Model 08878,CAT002,129,72.37,47.59,575,,Y
8879,Vacuum Cleaner Model 08879,CAT003,3,41.6,28.72,558,5.0,Y
8880,T-Shirt Model 08880,CAT006,895,89.84,68.46,858,4.05,Y
8881,Board Game Model 08881,CAT008,896,123.88,72.47,994,4.46,Y
8882,Novel Model 08882,CAT007,760,24.01,16.4,135,4.07,Y
8883,Fitness Tracker Model 08883,CAT005,70,111.88,81.12,75,4.64,Y
8884,Coffee Maker Model 08884,CAT003,52,25.91,18.77,125,5.0,Y
8885,Air Fryer Model 08885,CAT003,437,69.51,32.07,347,3.73,Y
8886,Calculator Model 08886,CAT009,378,21.35,12.11,815,4.45,Y
8887,Bluetooth Speaker Model 08887,CAT001,771,73.21,33.27,466,3.9,Y
8888,Dash Camera Model 08888,CAT010,751,63.79,40.47,476,4.1,Y
8889,T-Shirt Model 08889,CAT006,94,24.09,17.72,105,3.46,Y
8890,T-Shirt Model 08890,CAT006,559,19.14,13.76,873,3.99,Y
8891,Bluetooth Speaker Model 08891,CAT001,587,127.74,91.68,977,3.82,Y
8892,Hoodie Model 08892,CAT006,603,43.24,24.48,381,4.77,Y
8893,Face Cream Model 08893,CAT004,86,161.61,75.2,225,3.82,Y
8894,Bluetooth Speaker Model 08894,CAT001,518,39.86,20.2,626,4.08,Y
8895,Gaming Mouse Model 08895,CAT002,742,209.84,140.87,402,4.67,Y
8896,Pen Set Model 08896,CAT009,430,27.68,13.68,87,4.55,N
8897,Dumbbell Set Model 08897,CAT005,863,244.66,120.21,225,4.84,N
8898,Vacuum Cleaner Model 08898,CAT003,829,76.04,43.1,991,4.64,Y
8899,Smart Watch Model 08899,CAT001,43,93.15,44.82,321,4.34,Y
8900,T-Shirt Model 08900,CAT006,824,26.33,14.71,575,4.05,Y
8901,T-Shirt Model 08901,CAT006,710,125.3,96.48,863,3.99,Y
8902,Sneakers Model 08902,CAT006,370,129.27,59.02,839,4.13,Y
8903,Running Shoes Model 08903,CAT005,404,48.54,35.15,108,3.59,Y
8904,Perfume Model 08904,CAT004,303,9.52,7.41,380,3.89,Y
8905,Sports Bag Model 08905,CAT005,182,23.86,14.18,957,4.31,Y
8906,Gaming Mouse Model 08906,CAT002,169,23.86,18.16,948,3.27,Y
8907,Floor Mat Model 08907,CAT010,203,97.4,52.22,200,3.15,Y
8908,Sports Bag Model 08908,CAT005,706,42.77,33.11,918,2.94,N
8909,Desk Lamp Model 08909,CAT003,543,43.53,31.96,374,3.35,Y
8910,Hair Dryer Model 08910,CAT004,102,39.04,28.97,796,3.93,Y
8911,Building Blocks Model 08911,CAT008,576,243.9,120.25,70,4.01,Y
8912,USB-C Hub Model 08912,CAT002,346,67.71,49.91,388,3.58,Y
8913,Air Fryer Model 08913,CAT003,603,77.66,59.08,295,3.6,Y
8914,Backpack Model 08914,CAT006,442,37.22,26.81,159,3.49,Y
8915,Blender Model 08915,CAT003,250,63.29,30.39,359,4.22,Y
